	0
ksii_core2_pre10[g]	0.9991815138449225
ksi_pre5[g]	0.9991652412446759
ksi_pre8[g]	0.9992375917385546
ksi_pre11[g]	0.999239845209265
l2fn2m2masn[g]	1.0002602654191584
g1m6masnB1[r]	1.0201259214021794
g1m7masnB[r]	1.013436642457838
g1m7masnC[r]	1.013436642457838
g1m8masn[r]	1.011899857072991
g2m8masn[r]	1.0084269861299102
glyc3p[c]	1.0111729452549705
glu5sa[m]	1.036263979060294
1pyr5c[m]	1.0295147794507613
glu5p[m]	1.0065180663377102
6pgl[r]	1.0064287674054746
g6p[c]	1.0310620963318573
gudac[c]	0.9983880641478465
gacpail_hs[c]	0.9974116139926362
gacpail_hs[r]	0.9998107224129293
paps[g]	0.9993759267541965
pap[g]	1.0061456136389213
sgalside_hs[g]	0.999668561547343
galside_hs[g]	1.002042585387464
galacglcgalgbside_hs[c]	0.9993743028621274
gal[l]	0.9880860974804798
ksi_deg26[l]	0.9743173617123673
ksi_deg27[l]	0.9799125541919231
ksi_deg29[l]	0.9743173617123673
ksi_deg30[l]	0.9772722285225012
ksi_deg32[l]	0.9807002835939337
ksi_deg33[l]	0.9817389933376915
ksi_deg35[l]	0.9748445067925839
ksi_deg36[l]	0.980069120927905
ksi_deg38[l]	0.9743636913623719
ksi_deg39[l]	0.9899236335347616
ksi_deg40[l]	0.9910927765750384
ksi_deg41[l]	0.9975035468619367
ksii_core2_deg2[l]	0.9908399887806453
ksii_core2_deg3[l]	0.9838486821086277
ksii_core2_deg5[l]	0.9674238345090637
ksii_core2_deg6[l]	0.9770186157426128
ksii_core2_deg8[l]	0.9728887528402624
ksii_core2_deg9[l]	0.9889813884198437
core6[l]	0.9980325158662737
l2n2m2mn[l]	1.0002980043207355
ksii_core4_deg2[l]	0.9908399887806453
ksii_core4_deg3[l]	0.9838486821086277
ksi_deg5[l]	0.9914501202855562
ksi_deg6[l]	0.9838696282382674
ksi_deg8[l]	0.9758282715704885
ksi_deg9[l]	0.9777223763469898
ksi_deg11[l]	0.9808788684906105
ksi_deg12[l]	0.9817876577966368
ksi_deg14[l]	0.974859994491669
ksi_deg15[l]	0.9800737504593977
ksi_deg17[l]	0.9743657315947499
ksi_deg18[l]	0.979927713740985
ksi_deg20[l]	0.9743217236486316
ksi_deg21[l]	0.979913817847315
ksi_deg23[l]	0.9743177868430452
ksi_deg24[l]	0.9799127059027107
galfuc12gal14acglcgalgluside_hs[c]	0.9993645185945002
galfucgalacglcgal14acglcgalgluside_hs[c]	0.9994424373792367
galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[c]	0.999377900102238
galgalgalthcrm_hs[c]	0.9993732663749955
galgluside_hs[l]	0.9877950431219246
gm3_hs[g]	0.9990154031776802
gd3_hs[g]	0.9991030246463551
gt3_hs[g]	0.9990918595817708
cs_hs_linkage[g]	0.9982860175332506
cs_pre[g]	0.9988761318768808
cs_a_b_pre2[g]	0.9989511224080027
cs_a_b_pre3[g]	0.9991372485375378
cs_c_pre2[g]	0.9989415907521911
cs_c_pre3[g]	0.9991379629487337
cs_d_pre3[g]	0.9989731794017492
cs_d_pre4[g]	0.9991418239975821
cs_e_pre3[g]	0.9989769448813106
cs_e_pre4[g]	0.9991419420797989
Ser_Thr[g]	0.9151063338293424
gal[c]	0.9896296363060063
galt[c]	0.9934337522199288
galside_hs[c]	1.000260486466432
gal[e]	0.98847148995104
lxser[g]	0.9939092084547565
l2xser[g]	0.9973019301256062
xser[g]	0.989383046551704
gam[e]	0.9890772290991416
gam[c]	0.9943665908777055
malt[e]	1.0010439322293576
oagd3_hs[c]	0.9993047313552853
gd3_hs[c]	0.9968989016743367
oagd3_hs[g]	0.9993035351545083
oagt3_hs[c]	0.9993545182329171
gt3_hs[c]	0.9986365079844243
oagt3_hs[g]	0.9993552182928751
gar[c]	0.9953456410442851
fgam[c]	1.0057378394996466
n2m2nmasn[l]	0.9994804986303307
glc_D[l]	1.0026556804379596
gluside_hs[l]	0.9950185300093964
gbside_hs[c]	1.0059339240365102
gbside_hs[l]	0.9241034689315137
gcald[m]	1.0009717629393362
glyclt[m]	1.0058920908817315
lpam[m]	1.0081056614408979
alpam[m]	1.0090065589861845
mlthf[m]	1.0457311648846708
dhlam[m]	1.0160654489494274
lpro[m]	1.0154160419019758
alpro[m]	1.0110920774091867
dhlpro[m]	1.031439362323833
gchola[c]	1.00294969581101
gd1b2_hs[c]	0.9993171720868638
gd1b2_hs[g]	0.9993414896591205
gd1c_hs[c]	0.9992232420153168
gd1c_hs[g]	0.999194641378875
gmp[g]	1.0084119673646674
gmp[c]	1.0000714871381928
gdpddman[c]	0.9994373243984688
glu_L[l]	1.0153281165109491
thf[l]	1.0016730931002966
5oxpro[c]	0.9999369564800673
Tyr_ggn[c]	0.9951401254364411
udpg[c]	0.9701006719890933
ggn[c]	0.9952395007980218
ttc_ggdp[c]	1.0074476010272113
glu_L[r]	1.0209307711206193
leuktrC4[r]	1.0261872660188704
leuktrD4[r]	1.0219209008333567
leuktrE4[c]	0.9924492784254719
leuktrF4[c]	1.0005016395650501
ser_L[m]	1.008737840366548
3htmelys[c]	1.0043488873103534
4tmeabut[c]	1.002163144558606
3htmelys[m]	0.9992865593624581
4tmeabut[m]	0.9994134009984994
gmp[m]	1.0316389384892901
glac[c]	1.0041072151211539
glcr[c]	1.0013773150409668
glac[m]	0.9995864885791057
glcr[m]	0.9991651518449087
glac[r]	1.0109808057909053
glygn2[c]	0.9992200250569742
glygn1[c]	0.9994936482040571
hs_deg9[l]	1.0000550754097464
glcur[l]	0.9871770136866967
hs_deg10[l]	0.9772742570477447
cs_a_deg2[l]	0.9636892695974426
cs_a_deg3[l]	0.9765070088921222
cs_c_deg2[l]	0.9824129993231103
cs_c_deg3[l]	0.9788656599523567
cs_d_deg3[l]	0.9919800679716563
cs_d_deg4[l]	0.98371034564038
cs_e_deg3[l]	0.963607376771625
cs_e_deg4[l]	0.9625831230611706
ha[l]	0.9994305935240442
ha_deg1[l]	1.0010599894227956
ha_pre1[l]	0.9960911063403579
cs_b_pre4[g]	0.9992719351545801
hs_pre10[g]	1.0404306752802908
hs_pre11[g]	1.0280247540676608
cs_a_b_e_pre1[g]	0.9992004022892589
udpglcur[g]	0.9945810202678407
cs_c_d_e_pre1[g]	0.9992387328710243
cs_d_pre2[g]	0.9992835542443914
cs_e_pre2[g]	0.9992773597523331
hs_pre1[g]	0.9990794149204792
hs_pre2[g]	0.9990237391967773
hs_pre3[g]	0.9991631179929517
hs_pre4[g]	0.9990498166561578
hs_pre5[g]	0.9991619902844423
hs_pre6[g]	0.9990494895055377
hs_pre7[g]	0.999161755662633
hs_pre8[g]	0.9990494197015294
hs_deg3[l]	0.9995099108291068
hs_deg4[l]	1.0000511978593438
hs_deg8[l]	0.9995119460666928
hs_deg14[l]	0.9995773104561834
hs_deg15[l]	1.0000910356925337
hs_deg20[l]	0.99951991741663
hs_deg21[l]	1.0000588171227016
hs_deg24[l]	0.9904168869022764
hs_deg25[l]	0.9979552796783
hs_pre9[g]	0.9991617529295598
uacgam[c]	0.9914358929199459
ump[c]	0.988236332517996
naglc2p_L[c]	0.9965512535958949
naglc2p_U[c]	1.0008735762345808
glc_D[g]	0.987051000106709
glcur[c]	0.9911696553017185
glcur[r]	1.0166539402524426
dxtrn[c]	0.9911633779706671
glygn3[c]	0.9930971787019585
guln[r]	1.0132568384017875
gullac[r]	1.004418323320618
gln_L[m]	0.9817072145963861
gullac[c]	0.9999521128194557
glucys[c]	0.9998145697871259
5forthf[c]	1.0018277461314775
forglu[c]	1.0001483437389493
oxa[x]	1.0185932073052941
glx[c]	1.0035851817162063
glyb[e]	0.9900751492550931
glyc3p[m]	1.000804100968512
2pg[c]	0.9961388812669066
glyc_R[c]	0.9936110464241568
glyclt[c]	1.0052437674279533
glyclt[x]	1.0017555877466222
glyc_S[c]	0.9714423331145575
glyc[c]	1.0073600009305435
glyc[m]	1.0037768022521394
gthrd[m]	0.974734479982163
lgt_S[m]	0.9994477236315358
gly[l]	1.038951306936459
gmp[n]	1.003666516674784
6pgc[r]	1.0102889817970826
ru5p_D[r]	1.002643100205844
sarcs[c]	1.0025248389042187
gp1calpha_hs[c]	0.9993060526089669
gp1calpha_hs[g]	0.999338318836724
gp1c_hs[c]	0.9993060526089669
gp1c_hs[g]	0.999338318836724
alpa_hs[m]	0.9964282622624966
hdca[r]	1.0023586473874777
em2emgacpail_prot_hs[r]	0.9994314365662585
gpi_prot_hs[r]	0.9994973449617264
mgacpail_hs[r]	0.9994190683281938
gq1balpha_hs[c]	0.999321202728303
gq1balpha_hs[g]	0.9993000537060501
gq1b_hs[c]	0.9992731611365687
gq1b_hs[g]	0.9991194530368366
gsn[m]	0.9985351724540726
gsn[c]	0.9981063880382521
gsn[l]	1.001163319875206
gt1a_hs[c]	0.9991993322163112
gt1a_hs[g]	0.9990888186041625
gthox[m]	1.005137047217544
gthrd[r]	0.9031543527686702
ahdt[n]	1.0037054789369337
gua[c]	0.9928206034934726
xan[c]	0.9961739605870088
guln[c]	1.0101983714190954
glcur1p[c]	0.9999091267632474
pe_hs[r]	0.9979761448677733
emgacpail_hs[r]	0.999841632031403
m2gacpail_hs[r]	0.999264334342263
h2o2[l]	1.0834791376915744
h2o2[n]	1.320420538174513
m3gacpail_hs[r]	0.9992193510791274
em3gacpail_hs[r]	1.0002263476978757
emem2gacpail_hs[r]	1.0004605818626158
em2emgacpail_hs[r]	1.0007932937380313
m3emgacpail_hs[r]	0.999297609623598
gpi_hs[r]	1.0006859574521785
mem2emgacpail_hs[r]	1.000152904008293
pre_prot[r]	0.9992798786823672
m_em_3gacpail[r]	0.9994514005650703
HC01335[r]	0.9994514005650703
udpglcur[c]	0.9735785592884557
hcoumarin[c]	0.9996382743260884
hestratriol[c]	1.1432641520196527
hestratriol[r]	0.9573151276092644
hexccrn[c]	1.0568913109236788
hexccoa[m]	0.9200147148102473
hexccrn[m]	0.9615011704456876
4mlacac[c]	0.999215001877232
his_L[c]	1.024434568630932
hista[c]	0.9813913054409612
his_L[e]	1.1341173456209075
im4act[c]	0.9966053736587437
hmgcoa[r]	0.9992865593624581
mev_R[r]	1.0006781417509567
aacoa[c]	1.0181325791211926
hmgcoa[c]	0.9909357253276447
hmgcoa[m]	0.6188912723598625
hmgcoa[x]	1.0236389801786234
hom_L[c]	1.2709521161739097
pheme[c]	0.9986634481135235
pristanal[x]	1.0197429213439262
phyt2ohcoa[x]	0.9334250965552406
hpdcacrn[c]	1.035994666843429
hpdcacrn[m]	1.0289846547187882
hpyr[c]	1.0225110161012207
hpyr[m]	1.005779209406463
hpyr[x]	1.0215904878259359
hretn[c]	1.0048568025934854
hs_deg1[l]	0.9908392854270671
hs_deg2[l]	0.9983860484064851
hs_deg6[l]	0.9905704768737881
hs_deg7[l]	0.9984037045965377
hs_deg12[l]	0.9908376804542164
hs_deg13[l]	0.9988239020940944
hs_deg18[l]	0.9904238368659857
hs_deg19[l]	0.9984397839622721
cortsn[r]	0.9803893075973306
tststerone[r]	0.8638613953388582
andrstndn[r]	1.0093999457848117
nadph[x]	1.0380799430164351
nadp[x]	1.040164696776528
cholcoaone[x]	1.0212681307456997
eandrstrn[r]	0.9878013991805972
andrstandn[r]	1.0035582379132966
prgnlone[c]	1.0660858515249145
prgstrn[r]	1.001673150381361
prgnlone[r]	1.1406735138403625
17ahprgnlone[c]	1.0940142410786384
17ahprgstrn[c]	1.0067172705566725
17ahprgnlone[r]	1.1020876005114906
17ahprgstrn[r]	1.0021331054828078
xol7aone[r]	0.9816839414289915
xol7a[r]	1.0041571674554062
hspg[l]	0.9992583861536034
hs[l]	0.9808603260059341
hspg[g]	0.9993628934863289
htaxol[c]	0.9996382743260884
hxan[l]	1.0024138173901829
hxan[c]	1.0057405541261368
hxan[x]	1.0024138173901829
pydam[c]	0.9994647703382823
pyam5p[c]	0.9992784600042582
taur[c]	0.9942674486267432
icit[c]	1.0110241634037747
icit[x]	1.0587316601522982
3ityr_L[c]	0.951614616529596
iodine[c]	0.8899738135042319
35diotyr[c]	0.947418662811885
triodthy[c]	0.9228757436500139
thyox_L[c]	0.9081290454123986
tyr_L[c]	1.0529767915749404
hs_deg5[l]	0.9795126394447414
idour[l]	0.9969543610641443
hs_deg16[l]	1.0016071375193096
hs_deg17[l]	0.9781864617743941
hs_deg22[l]	1.001592719613435
hs_deg23[l]	0.9785247400088954
cs_b_deg3[l]	0.9919199507168639
idour[c]	0.9883056821088548
idp[n]	0.9970621901417177
ile_L[e]	1.2612211720354525
ile_L[c]	1.1168528418504426
ile_L[m]	0.9256564766207416
im4act[m]	0.9991417474078859
im4ac[m]	0.9990706597415371
ins[m]	1.0216185978950616
imp[m]	1.0051575279014044
ins[l]	1.0216185978950616
ipdp[r]	0.9998452176173174
itacon[m]	0.9683066198463103
itp[n]	0.988688715832495
f1p[c]	1.0740432846029524
xylu_D[c]	1.0094592092493615
tagat_D[c]	0.9992814742465429
ksii_core2[g]	0.9992502641136861
ksii_core2[l]	0.9992543493131307
ksii_core4[g]	0.9992502563205305
ksii_core4[l]	0.9992543493131307
ksi[g]	0.9992502641238131
k[g]	0.9097267025188466
anth[c]	1.0687168025236844
4aphdob[c]	0.9722934590451755
kynate[c]	1.0010201729831585
lcts[e]	0.9702350515524156
lcts[l]	0.9992814742465429
lgt_S[c]	1.0008437064385565
lald_D[m]	0.9992865593624581
lald_L[m]	1.0006562278624243
lac_L[m]	1.0088972916702295
lcts[g]	0.9963832991034082
lcts[c]	0.9992865593624581
3spyr[c]	0.9892037923704152
Lcyst[m]	0.9927426050105955
3spyr[m]	1.0065045459422284
leuktrA4[r]	1.0009239484055437
leuktrB4[c]	1.0082827528680252
leuktrB4[r]	1.0147535042482643
leuktrC4[c]	1.001733529581329
leuktrD4[c]	1.006414695184534
leu_L[e]	1.207628994827736
leu_L[c]	1.0847051327353772
leu_L[m]	0.9242640928801267
nformanth[c]	1.102132021958012
lgnccrn[c]	1.037803210148388
ttccoa[m]	0.95329537282425
lgnccrn[m]	0.9283021328090724
limnen[c]	0.9992790847645797
xyl_D[l]	0.9887258855035945
cs_a_deg5[l]	0.9586826353692172
cs_c_deg5[l]	0.9807662063519762
cs_e_deg7[l]	0.9617617872097541
lipoate[c]	1.0036199890449093
lac_L[c]	0.9076287344598464
lneldccrn[c]	1.0266124046736067
lneldccrn[m]	1.0343799355712069
lnlccrn[c]	1.005099162161685
lnlccrn[m]	1.0103434152934945
lnlncacrn[c]	1.0512118168519093
lnlncacrn[m]	0.979903713853903
lnlncgcrn[c]	1.0324671063665976
lnlncgcrn[m]	1.026435818838756
44mctr[c]	1.0329680195971302
lanost[c]	1.0060937143471733
lanost[r]	1.014826368691311
Ssq23epx[r]	1.0013983113901483
lpchol_hs[c]	1.002724384447337
g3pc[c]	1.02942072704653
thp2c[x]	1.0078872006454762
mag_hs[c]	1.00346280002211
glyc[e]	1.0044236711540262
retfa[c]	1.0096664273218687
retinol[c]	1.0004258160407766
11_cis_retfa[c]	0.9972793247948164
retinol_cis_11[c]	1.0000867059201937
9_cis_retfa[c]	1.002586017795391
retinol_9_cis[c]	0.9991861067366173
pd3[c]	1.0046027201531083
lum3[c]	1.0020405842590514
trp_L[c]	1.079548776919328
trypta[c]	0.9769167915323376
peplys[n]	0.9992783608998526
Nmelys[n]	0.9993610311557122
Ndmelys[n]	0.9993382893878584
Ntmelys[n]	0.9993204340486342
lys_L[x]	1.0013825074695928
6a2ohxnt[x]	1.0069445666399177
man[g]	1.0578847743479212
nm4masn[g]	1.0373194346498342
nm2masn[g]	1.03396360583174
m4masn[g]	1.0521197732978167
n3m2masn[g]	1.0015579647043251
n2m2nmasn[g]	1.0001313893146864
n4m2masn[g]	0.9998914697871003
m_em_3gacpail_hs[r]	1.00001611671224
m_em_3gacpail_prot_hs[r]	0.999545627802503
m7masnB[r]	1.0136363054451056
m7masnB[g]	1.0075555105696783
m8masn[r]	1.013436642457838
m8masn[g]	1.0033496304776215
3mldz[c]	0.9997677023143854
malt[l]	1.0006410819482343
malt[c]	1.0010011241921724
man[r]	1.0291485166835632
man[e]	0.953691537840767
normete_L[c]	1.0321213649907088
3mgcoa[m]	0.9347048310540738
malcoa[x]	0.9916746646409635
mercplaccys[c]	1.0044924786811256
mercplac[c]	1.0329206786242158
ACP[m]	1.0231872325784845
malACP[m]	1.0462920252750965
tcynt[c]	0.9635875191276064
5mdru1p[c]	1.0022269622606104
mescon[m]	0.8914472639504388
mescoa[m]	0.9503698867605399
fna5moxam[c]	1.037545940047711
6hoxmelatn[c]	0.9950487640330233
meoh[c]	0.9318898070849281
meoh[l]	0.9993409070450732
mepi[c]	1.0336519343132513
mepi[e]	1.059079287094869
met_L[e]	1.3006522572523578
mev_R[x]	0.9600839914949788
5pmev[x]	1.0343528054509983
mhista[c]	0.9985673737644218
mi13456p[c]	1.0072526183044035
minohp[c]	1.0131245960538573
mi13456p[n]	1.0111286081884712
mi1345p[n]	0.9977348339064513
mi1345p[c]	0.9876211948601451
mi134p[c]	0.9980783574720747
mi1346p[n]	0.9992424868926054
mi1346p[c]	0.9991165932885276
mi13p[c]	0.999494970733647
mi34p[c]	0.9993743902340434
mi1p_D[c]	1.0193235433326044
mi1456p[n]	0.9977348339064513
mi145p[n]	1.0087295576376318
mi145p[c]	1.0207139811145582
mi14p[c]	1.02154695512941
mi4p_D[c]	1.0085669348641382
mi14p[n]	1.0131288227511326
mi1p_D[n]	1.0134467609383142
mi3456p[c]	0.9992865593624581
mi3p_D[c]	1.0062714044032772
minohp[n]	1.0235959513028912
malttr[c]	1.0001788848357551
malttr[e]	0.9936875590660011
malttr[l]	0.9993780464957756
m5masnC[g]	1.04233651838979
m5masnB2[g]	1.038354296878869
m6masnA[g]	1.021617391231495
m6masnB1[g]	1.0323213064633825
m7masnC[g]	1.0343281529464614
mmcoa_S[c]	0.9992865593624581
mmcoa_S[m]	0.8992605043423931
mmcoa_S[x]	0.9992865593624581
mmcoa_R[m]	0.9829395459339553
5mta[c]	1.0523202993969296
5mdr1p[c]	1.0029125201401037
methf[m]	1.0284346170404768
4aabutn[c]	0.9985894826940824
n4abutn[m]	0.9992865593624581
4aabutn[m]	0.9991466957713757
Nacasp[c]	1.073676049212254
ksi_deg7[l]	1.0112975249905094
ksi_deg10[l]	1.011100868972891
ksi_deg13[l]	1.0117708268753836
ksi_deg16[l]	1.0115028237065993
ksi_deg19[l]	1.0114787452709342
ksi_deg22[l]	1.011476478938491
ksi_deg25[l]	1.0114762511144961
ksi_deg28[l]	1.0114762511144961
ksi_deg31[l]	1.0110766736629822
ksi_deg34[l]	1.0117669591467067
cs_a_deg1[l]	1.0152732911355662
ksi_deg37[l]	1.011502362422933
ksii_core2_deg4[l]	1.0114101081272728
ksii_core2_deg7[l]	1.0119133058425362
ksii_core4_deg4[l]	1.0114101081272728
cs_a_deg4[l]	0.9873237589193666
cs_b_deg1[l]	1.0142031814055479
cs_b_deg2[l]	0.9722692845794313
cs_c_deg1[l]	1.0138855440231278
cs_c_deg4[l]	1.0113417313602524
cs_d_deg1[l]	1.014290808598232
cs_d_deg2[l]	0.976158397101818
cs_d_deg5[l]	1.0116700810529073
cs_d_deg6[l]	0.9755834618829746
cs_e_deg2[l]	0.9990242468116165
cs_e_deg6[l]	0.9983164629760323
nac[e]	0.9972933263192256
nac[c]	1.007885852052123
adprbp[c]	1.0120464877623228
ncam[c]	1.0068888935737474
nad[n]	0.9414619445179795
udp[l]	0.9439004777992082
udpacgal[l]	0.8789166754167063
Tn_antigen[l]	0.9995320743577216
na1[g]	0.9188553256414876
na1[x]	0.9905103171771406
carn[c]	1.0001098155555848
udp[r]	1.0118081279075657
ump[r]	0.9738306784960826
pi[g]	1.0060467007390093
ump[g]	0.9913441505488784
didp[m]	0.9984939555512076
ditp[m]	0.9980217701211433
udp[m]	0.998906972238985
utp[m]	0.9990731457950792
itp[m]	0.9878794962298983
idp[m]	0.995166378975363
nicrns[c]	0.9982164722428754
nicrnt[c]	1.0013577210337776
nicrnt[n]	0.9995264450055101
nifedipine[c]	0.9992724059551638
nmn[m]	1.001782316308345
nmn[n]	1.001782316308345
nmn[c]	1.0087462847125848
prpp[c]	1.0107654277858507
nmptrc[c]	0.9992865593624581
1mpyr[c]	0.9990975694534678
dnad[m]	0.9993983500154462
nicrnt[m]	0.9992865593624581
nwharg[c]	1.0700972240615974
no[c]	1.0715439941956408
r1p[c]	0.991147178849508
npthl[c]	0.9992806144753174
nrpphrsf[c]	1.0064085338893232
nrvnccrn[c]	1.0588929102096183
nrvnccoa[m]	0.9201082914188692
nrvnccrn[m]	0.9614135938236119
sT_antigen[g]	0.998718132931657
dimp[c]	0.9974747150721514
uri[e]	0.9943942730039433
uri[l]	0.9980624858966824
ump[l]	0.9936296605375399
uri[m]	0.9962519209878675
ump[m]	0.9988898123612984
dcmp[l]	0.9971009602109354
dcyt[l]	1.0027245508135627
cmp[l]	0.998357120665345
dtmp[l]	0.9983095907272413
thymd[l]	1.0015766617253699
dtmp[m]	0.99835378027819
thymd[m]	0.9982905542000481
damp[l]	0.9869032254693438
dad_2[l]	0.998902021280563
amp[l]	1.010523812266767
dgmp[l]	0.9976710336847956
dgsn[l]	1.0030778049032278
gmp[l]	0.9994047860085254
Ntmelys[r]	0.9993112610431951
xmp[c]	1.010377028262238
xtp[c]	0.9992766736152902
o2s[m]	1.0181142378907826
o2s[n]	0.9935113994654006
o2s[x]	0.9935113994654006
o2[n]	0.9355858097235024
succ[m]	0.957259437894619
omeprazole[c]	0.9992724059551638
onpthl[c]	1.0002599408290245
oretn[c]	1.0040696595104381
retn[c]	0.762486775754283
13_cis_oretn[c]	1.00325542911584
13_cis_retn[c]	1.0035699086789365
orn[e]	1.0080219345536785
orot5p[c]	1.0017473724569135
prgnlone[m]	1.0070794002328247
xoltriol[m]	0.993885461962827
xoltetrol[m]	0.9272295573866502
thcholst[m]	0.9420542800430647
thcholstoic[m]	0.9721800761504358
xol7ah2[m]	1.0375088797593652
xol7ah3[m]	0.9022191100517553
xol7ah2al[m]	0.883057371977441
xol27oh[m]	0.9506924914734004
taxol[c]	0.9992766736152902
tolbutamide[c]	0.9992724059551638
perillyl[c]	0.9996596875224543
xoltri24[r]	0.9987167123095915
xol24oh[r]	0.9911946754353128
hnifedipine[c]	0.9995297499129759
whtststerone[r]	0.9913047038772923
12harachd[r]	1.0010324249702045
wharachd[r]	1.0010324249702045
leuktrB4woh[r]	1.0121064861877023
18harachd[r]	1.0010324249702045
xoltri25[r]	1.0460805537444586
xoltri27[r]	1.1018679416889026
xol27oh[r]	1.009729018932997
xoldiolone[r]	1.0108207499223434
leuktrB4wcooh[r]	0.9930080155367285
20ahchsterol[m]	1.049872361642663
pro_L[m]	1.041321550631518
pa_hs[r]	1.0164891231898698
pa_hs[g]	0.9970692634843588
pac[c]	1.0032144617522043
phaccoa[c]	1.0003127003545755
ak2lgchol_hs[c]	1.0065588794242077
paf_hs[c]	0.9739805636572547
pail_hs[n]	1.0121676904057761
pail45p_hs[c]	0.997587720426901
pail45p_hs[n]	1.0020041492646587
pail4p_hs[c]	0.9993189776876878
pail4p_hs[n]	1.0058320782123154
pan4p[c]	0.9809001798470997
ptth[c]	0.9927842030335643
pchol_hs[m]	1.0001059991411194
pchol_hs[r]	1.0027249403244192
pchol_hs[g]	0.9992742330559717
am6sa[c]	1.0034782763317929
pcollglys[c]	1.0013825074695928
pcollg5hlys[c]	0.9957486389076913
amp[g]	1.018734715368023
camp[g]	0.9992800881358893
35cgmp[g]	0.9993016034730524
pdx5p[c]	0.9992992260349258
pydx5p[c]	0.999396250009511
pydxn[c]	0.9994870145781825
pe_hs[g]	0.9992831258268956
pe_hs[m]	1.0004453128547808
peamn[c]	0.9406602540542922
pacald[c]	0.9913344350979802
pecgoncoa[r]	1.001835296295794
pristcoa[x]	1.019853323779328
3php[c]	0.9984738637944819
prostgd2[c]	0.9785544590980907
prostgh2[c]	0.9942537263071632
prostgd2[r]	1.088956476967426
prostgh2[r]	1.01992698569264
prostge2[r]	1.0155020397227876
prostgi2[r]	1.0080001066636861
pgp_hs[c]	0.9990511129692323
pheacgln[c]	0.9991794370346961
1p3h5c[m]	1.030155449314616
phe_L[e]	1.2688856980651828
phe_L[c]	1.0859359659549876
phe_L[m]	1.0060290447446993
phpyr[m]	1.0484856449597477
thbpt4acam[c]	0.9930905447093958
succ[x]	0.9620574022566727
phytcoa[x]	0.9875037075016367
phyQ[c]	0.9995934323246086
pail345p_hs[c]	0.9932293106827575
pi[n]	1.0066653373279137
pail345p_hs[n]	0.9944365764898748
pail34p_hs[c]	0.9943373173138058
pail34p_hs[n]	0.9987544761193766
pail3p_hs[n]	1.0019901298799423
pail3p_hs[c]	0.9920073017125132
pail35p_hs[c]	0.9899805724529928
pail5p_hs[c]	0.9960339634918405
pail4p_hs[r]	0.9992865593624581
pail34p_hs[r]	1.0013567893922666
pail35p_hs[r]	1.0084290826227191
pail5p_hs[r]	1.0030495425649322
pail5p_hs[n]	1.0044807876220776
pail_hs[r]	1.0078725603674732
pail3p_hs[r]	1.0023915230743847
pepslys[r]	1.006307340715212
tmlys[r]	1.006307340715212
ppmi12346p[c]	1.0079332902467044
ppmi12346p[n]	1.0003051419486095
ppmi1346p[c]	1.0009486126732399
ppmi1346p[n]	0.9994103674465121
pnto_R[c]	1.0249694528638984
cysam[c]	1.0322291823799985
pnto_R[m]	0.9992865593624581
4ppan[m]	0.9992676168742637
pnto_R[e]	0.9988891617755771
pppi[c]	1.0271482952924635
ppa[e]	0.6692406432034869
prpncoa[m]	1.1337743520727661
phpyr[c]	0.9583515134229886
2hyoxplac[c]	0.9402680151845659
pppg9[c]	0.9995777521449783
pppg9[m]	0.999343129751408
pppi[n]	1.0464491843094879
pram[c]	0.9918684291731144
prgnlones[c]	1.0917288238947105
prist[x]	1.016274597330214
akg[r]	0.9992865593624581
succ[r]	1.0004468457709141
pro_L[r]	0.9992865593624581
4hpro_LT[r]	1.0004468457709141
pro_D[c]	0.9818017690023588
pro_D[l]	0.9952639833196774
prostgh2[e]	0.9976114151118306
prostgi2[e]	1.0029520750574823
prostgi2[c]	1.0064927210115562
pro_L[l]	1.0396954961786833
pro_L[c]	1.0842710941644043
pro_L[e]	1.2634482443867168
3hpcoa[m]	1.0756357657946656
3hpcoa[x]	0.9830030631056536
prpncoa[x]	0.9992865593624581
ps_hs[c]	1.0094354333843247
ps_hs[r]	1.0053433562685778
ps_hs[g]	0.9470467508314103
ps_hs[m]	1.002195721154846
ptdcacrn[c]	1.0340341632891898
ptdcacrn[m]	1.0276480979481477
hdca[x]	1.0229724633665407
phyt[x]	1.0408151659308187
adrn[x]	1.0160327845609198
ahdt[c]	0.9998732656636153
6pthp[c]	0.9993165727762642
6pthp[n]	1.0550561819421562
ptrc[c]	0.9688394976592788
4abutn[c]	0.9752817155397371
pyam5p[m]	0.9992790479349363
pydx5p[m]	0.9993480461300612
pydx[c]	0.9995282827323874
pylald[c]	0.9992865593624581
peracd[c]	1.0015298929093281
pylald[m]	0.9992865593624581
peracd[m]	0.9991014370977155
quln[c]	0.9885996481173568
retinal_cis_13[c]	0.9964737800283532
retinal_11_cis[c]	0.9588648056477174
retinal_cis_9[c]	0.9667377158469521
retn[n]	1.0050280337632216
ru5p_D[c]	1.000617267535598
rbl_D[c]	0.9992724059551638
rbt[c]	1.0043525823340462
retinol_cis_13[c]	1.005556699403834
retncoa[c]	1.0049816490255978
retnglc[c]	1.002024071640748
13_cis_retnglc[c]	1.0044319423318273
13_cis_retnglc[r]	1.0080407560429538
retnglc[r]	1.004372034541539
retn[r]	1.0156705807227087
13_cis_retn[r]	1.0112782330243983
ribflv[e]	0.9992846104554347
rib_D[e]	0.9992873164327729
